title,venue,published_at,first_seen_at,source_updated_at,group,category,subcategories,paper_url,arxiv_id,doi,source_repos,metadata_sources
Zero-Shot Monocular Scene Flow Estimation in the Wild,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Liang_Zero-Shot_Monocular_Scene_Flow_Estimation_in_the_Wild_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Zero-Shot Blind-spot Image Denoising via Implicit Neural Sampling,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Quan_Zero-Shot_Blind-spot_Image_Denoising_via_Implicit_Neural_Sampling_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Zero-Shot 4D Lidar Panoptic Segmentation,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Zhang_Zero-Shot_4D_Lidar_Panoptic_Segmentation_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Your Scale Factors are My Weapon: Targeted Bit-Flip Attacks on Vision Transformers via Scale Factor Manipulation,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Wang_Your_Scale_Factors_are_My_Weapon_Targeted_Bit-Flip_Attacks_on_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
"You See it, You Got it: Learning 3D Creation on Pose-Free Videos at Scale",CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Ma_You_See_it_You_Got_it_Learning_3D_Creation_on_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
World-consistent Video Diffusion with Explicit 3D Modeling,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Zhang_World-consistent_Video_Diffusion_with_Explicit_3D_Modeling_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WildGS-SLAM: Monocular Gaussian Splatting SLAM in Dynamic Environments,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Zheng_WildGS-SLAM_Monocular_Gaussian_Splatting_SLAM_in_Dynamic_Environments_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WildAvatar: Learning In-the-wild 3D Avatars from the Web,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Huang_WildAvatar_Learning_In-the-wild_3D_Avatars_from_the_Web_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WiLoR: End-to-end 3D Hand Localization and Reconstruction in-the-wild,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Potamias_WiLoR_End-to-end_3D_Hand_Localization_and_Reconstruction_in-the-wild_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Which Viewpoint Shows it Best? Language for Weakly Supervising View Selection in Multi-view Instructional Videos,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Majumder_Which_Viewpoint_Shows_it_Best_Language_for_Weakly_Supervising_View_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Where's the Liability in the Generative Era? Recovery-based Black-Box Detection of AI-Generated Content,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Bai_Wheres_the_Liability_in_the_Generative_Era_Recovery-based_Black-Box_Detection_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Where the Devil Hides: Deepfake Detectors Can No Longer Be Trusted,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Yuan_Where_the_Devil_Hides_Deepfake_Detectors_Can_No_Longer_Be_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
When Domain Generalization meets Generalized Category Discovery: An Adaptive Task-Arithmetic Driven Approach,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Rathore_When_Domain_Generalization_meets_Generalized_Category_Discovery_An_Adaptive_Task-Arithmetic_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
What's in the Image? A Deep-Dive into the Vision of Vision Language Models,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Kaduri_Whats_in_the_Image_A_Deep-Dive_into_the_Vision_of_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
What Makes a Good Dataset for Knowledge Distillation?,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Frank_What_Makes_a_Good_Dataset_for_Knowledge_Distillation_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WeatherGen: A Unified Diverse Weather Generator for LiDAR Point Clouds via Spider Mamba Diffusion,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Wu_WeatherGen_A_Unified_Diverse_Weather_Generator_for_LiDAR_Point_Clouds_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Weakly Supervised Temporal Action Localization via Dual-Prior Collaborative Learning Guided by Multimodal Large Language Models,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Zhang_Weakly_Supervised_Temporal_Action_Localization_via_Dual-Prior_Collaborative_Learning_Guided_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Weakly Supervised Semantic Segmentation via Progressive Confidence Region Expansion,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Xu_Weakly_Supervised_Semantic_Segmentation_via_Progressive_Confidence_Region_Expansion_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WeakMCN: Multi-task Collaborative Network for Weakly Supervised Referring Expression Comprehension and Segmentation,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Cheng_WeakMCN_Multi-task_Collaborative_Network_for_Weakly_Supervised_Referring_Expression_Comprehension_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Wavelet and Prototype Augmented Query-based Transformer for Pixel-level Surface Defect Detection,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Yan_Wavelet_and_Prototype_Augmented_Query-based_Transformer_for_Pixel-level_Surface_Defect_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Wav2Sem: Plug-and-Play Audio Semantic Decoupling for 3D Speech-Driven Facial Animation,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Li_Wav2Sem_Plug-and-Play_Audio_Semantic_Decoupling_for_3D_Speech-Driven_Facial_Animation_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Watermarking One for All: A Robust Watermarking Scheme Against Partial Image Theft,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Liu_Watermarking_One_for_All_A_Robust_Watermarking_Scheme_Against_Partial_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WISNet: Pseudo Label Generation on Unbalanced and Patch Annotated Waste Images,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Zhang_WISNet_Pseudo_Label_Generation_on_Unbalanced_and_Patch_Annotated_Waste_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WISH: Weakly Supervised Instance Segmentation using Heterogeneous Labels,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Kweon_WISH_Weakly_Supervised_Instance_Segmentation_using_Heterogeneous_Labels_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WISE: A Framework for Gigapixel Whole-Slide-Image Lossless Compression,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Mao_WISE_A_Framework_for_Gigapixel_Whole-Slide-Image_Lossless_Compression_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
WAVE: Weight Templates for Adaptive Initialization of Variable-sized Models,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Feng_WAVE_Weight_Templates_for_Adaptive_Initialization_of_Variable-sized_Models_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VoxelSplat: Dynamic Gaussian Splatting as an Effective Loss for Occupancy and Flow Prediction,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Zhu_VoxelSplat_Dynamic_Gaussian_Splatting_as_an_Effective_Loss_for_Occupancy_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Volumetrically Consistent 3D Gaussian Rasterization,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Talegaonkar_Volumetrically_Consistent_3D_Gaussian_Rasterization_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Volumetric Surfaces: Representing Fuzzy Geometries with Layered Meshes,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Esposito_Volumetric_Surfaces_Representing_Fuzzy_Geometries_with_Layered_Meshes_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VolFormer: Explore More Comprehensive Cube Interaction for Hyperspectral Image Restoration and Beyond,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Yu_VolFormer_Explore_More_Comprehensive_Cube_Interaction_for_Hyperspectral_Image_Restoration_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VoCo-LLaMA: Towards Vision Compression with Large Language Models,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Ye_VoCo-LLaMA_Towards_Vision_Compression_with_Large_Language_Models_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VladVA: Discriminative Fine-tuning of LVLMs,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Ouali_VladVA_Discriminative_Fine-tuning_of_LVLMs_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Visual Representation Learning through Causal Intervention for Controllable Image Editing,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Huang_Visual_Representation_Learning_through_Causal_Intervention_for_Controllable_Image_Editing_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VisionZip: Longer is Better but Not Necessary in Vision Language Models,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Yang_VisionZip_Longer_is_Better_but_Not_Necessary_in_Vision_Language_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VisionPAD: A Vision-Centric Pre-training Paradigm for Autonomous Driving,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Zhang_VisionPAD_A_Vision-Centric_Pre-training_Paradigm_for_Autonomous_Driving_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Vision-Language Models Do Not Understand Negation,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Alhamoud_Vision-Language_Models_Do_Not_Understand_Negation_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Vision-Language Model IP Protection via Prompt-based Learning,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Wang_Vision-Language_Model_IP_Protection_via_Prompt-based_Learning_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Vision-Language Embodiment for Monocular Depth Estimation,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Zhang_Vision-Language_Embodiment_for_Monocular_Depth_Estimation_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Vision-Guided Action: Enhancing 3D Human Motion Prediction with Gaze-informed Affordance in 3D Scenes,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Yu_Vision-Guided_Action_Enhancing_3D_Human_Motion_Prediction_with_Gaze-informed_Affordance_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VinTAGe: Joint Video and Text Conditioning for Holistic Audio Generation,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Kushwaha_VinTAGe_Joint_Video_and_Text_Conditioning_for_Holistic_Audio_Generation_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
ViiNeuS: Volumetric Initialization for Implicit Neural Surface Reconstruction of Urban Scenes with Limited Image Overlap,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Djeghim_ViiNeuS_Volumetric_Initialization_for_Implicit_Neural_Surface_Reconstruction_of_Urban_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
Viewpoint Rosetta Stone: Unlocking Unpaired Ego-Exo Videos for View-invariant Representation Learning,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Luo_Viewpoint_Rosetta_Stone_Unlocking_Unpaired_Ego-Exo_Videos_for_View-invariant_Representation_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
"VideoSPatS: Video SPatiotemporal Splines for Disentangled Occlusion, Appearance and Motion Modeling and Editing",CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Gonzalez_VideoSPatS_Video_SPatiotemporal_Splines_for_Disentangled_Occlusion_Appearance_and_Motion_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VideoRefer Suite: Advancing Spatial-Temporal Object Understanding with Video LLM,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Yuan_VideoRefer_Suite_Advancing_Spatial-Temporal_Object_Understanding_with_Video_LLM_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VideoICL: Confidence-based Iterative In-context Learning for Out-of-Distribution Video Understanding,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Kim_VideoICL_Confidence-based_Iterative_In-context_Learning_for_Out-of-Distribution_Video_Understanding_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VideoHandles: Editing 3D Object Compositions in Videos Using Video Generative Priors,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Koo_VideoHandles_Editing_3D_Object_Compositions_in_Videos_Using_Video_Generative_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VideoGigaGAN: Towards Detail-rich Video Super-Resolution,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Xu_VideoGigaGAN_Towards_Detail-rich_Video_Super-Resolution_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VideoGLaMM : A Large Multimodal Model for Pixel-Level Visual Grounding in Videos,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Munasinghe_VideoGLaMM__A_Large_Multimodal_Model_for_Pixel-Level_Visual_Grounding_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VideoGEM: Training-free Action Grounding in Videos,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Vogel_VideoGEM_Training-free_Action_Grounding_in_Videos_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
VideoAutoArena: An Automated Arena for Evaluating Large Multimodal Models in Video Analysis through User Simulation,CVPR,2025,2026-08-31,2025-06-30,Core Technology,Vision,CVPR 2025 Proceedings,https://openaccess.thecvf.com/content/CVPR2025/html/Luo_VideoAutoArena_An_Automated_Arena_for_Evaluating_Large_Multimodal_Models_in_CVPR_2025_paper.html,,,52CV/CVPR-2025-Papers,source README
